Time (DD.MM.YYYY HH:MM:SS);name;CPU usage [%];vCPU [units]
10.04.2024 05:00:00;SRVDB1797;2.58;16.00
10.04.2024 06:00:00;SRVDB1797;2.33;16.00
10.04.2024 07:00:00;SRVDB1797;2.99;16.00
10.04.2024 08:00:00;SRVDB1797;3.18;16.00
10.04.2024 09:00:00;SRVDB1797;3.83;16.00
10.04.2024 10:00:00;SRVDB1797;5.95;16.00
10.04.2024 11:00:00;SRVDB1797;6.06;16.00
10.04.2024 12:00:00;SRVDB1797;8.92;16.00
10.04.2024 13:00:00;SRVDB1797;6.59;16.00
10.04.2024 14:00:00;SRVDB1797;6.76;16.00
10.04.2024 15:00:00;SRVDB1797;6.26;16.00
10.04.2024 16:00:00;SRVDB1797;6.27;16.00
10.04.2024 17:00:00;SRVDB1797;7.17;16.00
10.04.2024 18:00:00;SRVDB1797;5.80;16.00
10.04.2024 19:00:00;SRVDB1797;5.67;16.00
10.04.2024 20:00:00;SRVDB1797;6.58;16.00
10.04.2024 21:00:00;SRVDB1797;4.97;16.00
10.04.2024 22:00:00;SRVDB1797;8.23;16.00
10.04.2024 23:00:00;SRVDB1797;3.98;16.00
11.04.2024 00:00:00;SRVDB1797;3.09;16.00
11.04.2024 01:00:00;SRVDB1797;2.49;16.00
11.04.2024 02:00:00;SRVDB1797;2.05;16.00
11.04.2024 03:00:00;SRVDB1797;1.91;16.00
11.04.2024 04:00:00;SRVDB1797;1.97;16.00
11.04.2024 05:00:00;SRVDB1797;2.18;16.00
11.04.2024 06:00:00;SRVDB1797;2.28;16.00
11.04.2024 07:00:00;SRVDB1797;3.50;16.00
11.04.2024 08:00:00;SRVDB1797;4.45;16.00
11.04.2024 09:00:00;SRVDB1797;5.08;16.00
11.04.2024 10:00:00;SRVDB1797;5.41;16.00
11.04.2024 11:00:00;SRVDB1797;5.33;16.00
11.04.2024 12:00:00;SRVDB1797;6.97;16.00
11.04.2024 13:00:00;SRVDB1797;8.42;16.00
11.04.2024 14:00:00;SRVDB1797;9.03;16.00
11.04.2024 15:00:00;SRVDB1797;7.56;16.00
11.04.2024 16:00:00;SRVDB1797;7.91;16.00
11.04.2024 17:00:00;SRVDB1797;8.78;16.00
11.04.2024 18:00:00;SRVDB1797;6.35;16.00
11.04.2024 19:00:00;SRVDB1797;5.54;16.00
11.04.2024 20:00:00;SRVDB1797;5.36;16.00
11.04.2024 21:00:00;SRVDB1797;5.07;16.00
11.04.2024 22:00:00;SRVDB1797;7.83;16.00
11.04.2024 23:00:00;SRVDB1797;3.51;16.00
12.04.2024 00:00:00;SRVDB1797;3.07;16.00
12.04.2024 01:00:00;SRVDB1797;2.14;16.00
12.04.2024 02:00:00;SRVDB1797;1.87;16.00
12.04.2024 03:00:00;SRVDB1797;1.67;16.00
12.04.2024 04:00:00;SRVDB1797;1.75;16.00
12.04.2024 05:00:00;SRVDB1797;1.93;16.00
12.04.2024 06:00:00;SRVDB1797;2.21;16.00
12.04.2024 07:00:00;SRVDB1797;3.28;16.00
12.04.2024 08:00:00;SRVDB1797;3.55;16.00
12.04.2024 09:00:00;SRVDB1797;4.40;16.00
12.04.2024 10:00:00;SRVDB1797;6.46;16.00
12.04.2024 11:00:00;SRVDB1797;6.28;16.00
12.04.2024 12:00:00;SRVDB1797;7.15;16.00
12.04.2024 13:00:00;SRVDB1797;6.28;16.00
12.04.2024 14:00:00;SRVDB1797;6.66;16.00
12.04.2024 15:00:00;SRVDB1797;6.67;16.00
12.04.2024 16:00:00;SRVDB1797;6.90;16.00
12.04.2024 17:00:00;SRVDB1797;6.74;16.00
12.04.2024 18:00:00;SRVDB1797;7.77;16.00
12.04.2024 19:00:00;SRVDB1797;13.35;16.00
12.04.2024 20:00:00;SRVDB1797;13.45;16.00
12.04.2024 21:00:00;SRVDB1797;13.13;16.00
12.04.2024 22:00:00;SRVDB1797;17.35;16.00
12.04.2024 23:00:00;SRVDB1797;11.71;16.00
13.04.2024 00:00:00;SRVDB1797;10.91;16.00
13.04.2024 01:00:00;SRVDB1797;10.46;16.00
13.04.2024 02:00:00;SRVDB1797;10.03;16.00
13.04.2024 03:00:00;SRVDB1797;9.88;16.00
13.04.2024 04:00:00;SRVDB1797;9.77;16.00
13.04.2024 05:00:00;SRVDB1797;9.85;16.00
13.04.2024 06:00:00;SRVDB1797;10.16;16.00
13.04.2024 07:00:00;SRVDB1797;11.27;16.00
13.04.2024 08:00:00;SRVDB1797;11.39;16.00
13.04.2024 09:00:00;SRVDB1797;12.03;16.00
13.04.2024 10:00:00;SRVDB1797;13.73;16.00
13.04.2024 11:00:00;SRVDB1797;13.31;16.00
13.04.2024 12:00:00;SRVDB1797;13.39;16.00
13.04.2024 13:00:00;SRVDB1797;13.77;16.00
13.04.2024 14:00:00;SRVDB1797;13.83;16.00
13.04.2024 15:00:00;SRVDB1797;13.74;16.00
13.04.2024 16:00:00;SRVDB1797;13.49;16.00
13.04.2024 17:00:00;SRVDB1797;13.42;16.00
13.04.2024 18:00:00;SRVDB1797;13.28;16.00
13.04.2024 19:00:00;SRVDB1797;13.08;16.00
13.04.2024 20:00:00;SRVDB1797;13.31;16.00
13.04.2024 21:00:00;SRVDB1797;12.72;16.00
13.04.2024 22:00:00;SRVDB1797;15.68;16.00
13.04.2024 23:00:00;SRVDB1797;11.21;16.00
14.04.2024 00:00:00;SRVDB1797;10.74;16.00
14.04.2024 01:00:00;SRVDB1797;10.15;16.00
14.04.2024 02:00:00;SRVDB1797;10.01;16.00
14.04.2024 03:00:00;SRVDB1797;9.65;16.00
14.04.2024 04:00:00;SRVDB1797;9.83;16.00
14.04.2024 05:00:00;SRVDB1797;9.63;16.00
14.04.2024 06:00:00;SRVDB1797;9.74;16.00
14.04.2024 07:00:00;SRVDB1797;10.57;16.00
14.04.2024 08:00:00;SRVDB1797;16.82;16.00
14.04.2024 09:00:00;SRVDB1797;12.02;16.00
14.04.2024 10:00:00;SRVDB1797;13.53;16.00
14.04.2024 11:00:00;SRVDB1797;12.87;16.00
14.04.2024 12:00:00;SRVDB1797;13.72;16.00
14.04.2024 13:00:00;SRVDB1797;14.78;16.00
14.04.2024 14:00:00;SRVDB1797;14.39;16.00
14.04.2024 15:00:00;SRVDB1797;14.18;16.00
14.04.2024 16:00:00;SRVDB1797;13.23;16.00
14.04.2024 17:00:00;SRVDB1797;14.63;16.00
14.04.2024 18:00:00;SRVDB1797;14.49;16.00
14.04.2024 19:00:00;SRVDB1797;14.46;16.00
14.04.2024 20:00:00;SRVDB1797;14.18;16.00
14.04.2024 21:00:00;SRVDB1797;13.90;16.00
14.04.2024 22:00:00;SRVDB1797;30.41;16.00
14.04.2024 23:00:00;SRVDB1797;35.27;16.00
15.04.2024 00:00:00;SRVDB1797;32.51;16.00
15.04.2024 01:00:00;SRVDB1797;27.97;16.00
15.04.2024 02:00:00;SRVDB1797;10.20;16.00
15.04.2024 03:00:00;SRVDB1797;10.05;16.00
15.04.2024 04:00:00;SRVDB1797;10.15;16.00
15.04.2024 05:00:00;SRVDB1797;11.01;16.00
15.04.2024 06:00:00;SRVDB1797;11.13;16.00
15.04.2024 07:00:00;SRVDB1797;12.14;16.00
15.04.2024 08:00:00;SRVDB1797;13.16;16.00
15.04.2024 09:00:00;SRVDB1797;14.66;16.00
15.04.2024 10:00:00;SRVDB1797;16.31;16.00
15.04.2024 11:00:00;SRVDB1797;15.25;16.00
15.04.2024 12:00:00;SRVDB1797;17.66;16.00
15.04.2024 13:00:00;SRVDB1797;16.20;16.00
15.04.2024 14:00:00;SRVDB1797;18.02;16.00
15.04.2024 15:00:00;SRVDB1797;16.94;16.00
15.04.2024 16:00:00;SRVDB1797;29.87;16.00
15.04.2024 17:00:00;SRVDB1797;32.95;16.00
15.04.2024 18:00:00;SRVDB1797;11.47;16.00
15.04.2024 19:00:00;SRVDB1797;11.47;16.00
15.04.2024 20:00:00;SRVDB1797;11.40;16.00
15.04.2024 21:00:00;SRVDB1797;9.82;16.00
15.04.2024 22:00:00;SRVDB1797;12.87;16.00
15.04.2024 23:00:00;SRVDB1797;8.48;16.00
16.04.2024 00:00:00;SRVDB1797;7.22;16.00
16.04.2024 01:00:00;SRVDB1797;6.74;16.00
16.04.2024 02:00:00;SRVDB1797;6.04;16.00
16.04.2024 03:00:00;SRVDB1797;5.88;16.00
16.04.2024 04:00:00;SRVDB1797;6.60;16.00
16.04.2024 05:00:00;SRVDB1797;6.29;16.00
16.04.2024 06:00:00;SRVDB1797;6.56;16.00
16.04.2024 07:00:00;SRVDB1797;7.89;16.00
16.04.2024 08:00:00;SRVDB1797;8.37;16.00
16.04.2024 09:00:00;SRVDB1797;9.69;16.00
16.04.2024 10:00:00;SRVDB1797;10.71;16.00
16.04.2024 11:00:00;SRVDB1797;11.36;16.00
16.04.2024 12:00:00;SRVDB1797;20.64;16.00
16.04.2024 13:00:00;SRVDB1797;10.63;16.00
16.04.2024 14:00:00;SRVDB1797;11.12;16.00
16.04.2024 15:00:00;SRVDB1797;11.28;16.00
16.04.2024 16:00:00;SRVDB1797;10.82;16.00
16.04.2024 17:00:00;SRVDB1797;10.37;16.00
16.04.2024 18:00:00;SRVDB1797;10.66;16.00
16.04.2024 19:00:00;SRVDB1797;10.92;16.00
16.04.2024 20:00:00;SRVDB1797;10.41;16.00
16.04.2024 21:00:00;SRVDB1797;11.08;16.00
16.04.2024 22:00:00;SRVDB1797;12.51;16.00
16.04.2024 23:00:00;SRVDB1797;7.83;16.00
17.04.2024 00:00:00;SRVDB1797;6.84;16.00
17.04.2024 01:00:00;SRVDB1797;6.31;16.00
17.04.2024 02:00:00;SRVDB1797;5.94;16.00
17.04.2024 03:00:00;SRVDB1797;5.87;16.00
17.04.2024 04:00:00;SRVDB1797;6.09;16.00
17.04.2024 05:00:00;SRVDB1797;6.04;16.00
17.04.2024 06:00:00;SRVDB1797;6.37;16.00
17.04.2024 07:00:00;SRVDB1797;7.35;16.00
17.04.2024 08:00:00;SRVDB1797;8.19;16.00
17.04.2024 09:00:00;SRVDB1797;9.35;16.00
17.04.2024 10:00:00;SRVDB1797;9.90;16.00
17.04.2024 11:00:00;SRVDB1797;9.87;16.00
17.04.2024 12:00:00;SRVDB1797;11.86;16.00
17.04.2024 13:00:00;SRVDB1797;11.41;16.00
17.04.2024 14:00:00;SRVDB1797;11.15;16.00
17.04.2024 15:00:00;SRVDB1797;10.39;16.00
17.04.2024 16:00:00;SRVDB1797;10.48;16.00
17.04.2024 17:00:00;SRVDB1797;10.75;16.00
17.04.2024 18:00:00;SRVDB1797;10.43;16.00
17.04.2024 19:00:00;SRVDB1797;10.20;16.00
17.04.2024 20:00:00;SRVDB1797;9.79;16.00
17.04.2024 21:00:00;SRVDB1797;9.48;16.00
17.04.2024 22:00:00;SRVDB1797;14.20;16.00
17.04.2024 23:00:00;SRVDB1797;12.53;16.00
18.04.2024 00:00:00;SRVDB1797;6.81;16.00
18.04.2024 01:00:00;SRVDB1797;6.96;16.00
18.04.2024 02:00:00;SRVDB1797;6.71;16.00
18.04.2024 03:00:00;SRVDB1797;5.54;16.00
18.04.2024 04:00:00;SRVDB1797;5.62;16.00
18.04.2024 05:00:00;SRVDB1797;5.93;16.00
18.04.2024 06:00:00;SRVDB1797;6.60;16.00
18.04.2024 07:00:00;SRVDB1797;7.38;16.00
18.04.2024 08:00:00;SRVDB1797;7.82;16.00
18.04.2024 09:00:00;SRVDB1797;9.08;16.00
18.04.2024 10:00:00;SRVDB1797;18.71;16.00
18.04.2024 11:00:00;SRVDB1797;10.21;16.00
18.04.2024 12:00:00;SRVDB1797;12.65;16.00
18.04.2024 13:00:00;SRVDB1797;10.88;16.00
18.04.2024 14:00:00;SRVDB1797;10.76;16.00
18.04.2024 15:00:00;SRVDB1797;10.29;16.00
18.04.2024 16:00:00;SRVDB1797;10.11;16.00
18.04.2024 17:00:00;SRVDB1797;11.25;16.00
18.04.2024 18:00:00;SRVDB1797;10.11;16.00
18.04.2024 19:00:00;SRVDB1797;10.41;16.00
18.04.2024 20:00:00;SRVDB1797;10.64;16.00
18.04.2024 21:00:00;SRVDB1797;10.13;16.00
18.04.2024 22:00:00;SRVDB1797;17.07;16.00
18.04.2024 23:00:00;SRVDB1797;8.63;16.00
19.04.2024 00:00:00;SRVDB1797;7.69;16.00
19.04.2024 01:00:00;SRVDB1797;6.68;16.00
19.04.2024 02:00:00;SRVDB1797;6.14;16.00
19.04.2024 03:00:00;SRVDB1797;6.10;16.00
19.04.2024 04:00:00;SRVDB1797;6.11;16.00
19.04.2024 05:00:00;SRVDB1797;6.10;16.00
19.04.2024 06:00:00;SRVDB1797;6.69;16.00
19.04.2024 07:00:00;SRVDB1797;7.99;16.00
19.04.2024 08:00:00;SRVDB1797;8.73;16.00
19.04.2024 09:00:00;SRVDB1797;9.69;16.00
19.04.2024 10:00:00;SRVDB1797;10.54;16.00
19.04.2024 11:00:00;SRVDB1797;11.13;16.00
19.04.2024 12:00:00;SRVDB1797;11.41;16.00
19.04.2024 13:00:00;SRVDB1797;12.08;16.00
19.04.2024 14:00:00;SRVDB1797;11.49;16.00
19.04.2024 15:00:00;SRVDB1797;12.18;16.00
19.04.2024 16:00:00;SRVDB1797;12.66;16.00
19.04.2024 17:00:00;SRVDB1797;11.56;16.00
19.04.2024 18:00:00;SRVDB1797;11.38;16.00
19.04.2024 19:00:00;SRVDB1797;10.72;16.00
19.04.2024 20:00:00;SRVDB1797;10.13;16.00
19.04.2024 21:00:00;SRVDB1797;9.90;16.00
19.04.2024 22:00:00;SRVDB1797;12.46;16.00
19.04.2024 23:00:00;SRVDB1797;8.16;16.00
20.04.2024 00:00:00;SRVDB1797;7.39;16.00
20.04.2024 01:00:00;SRVDB1797;6.60;16.00
20.04.2024 02:00:00;SRVDB1797;6.07;16.00
20.04.2024 03:00:00;SRVDB1797;5.90;16.00
20.04.2024 04:00:00;SRVDB1797;6.65;16.00
20.04.2024 05:00:00;SRVDB1797;6.36;16.00
20.04.2024 06:00:00;SRVDB1797;7.14;16.00
20.04.2024 07:00:00;SRVDB1797;8.21;16.00
20.04.2024 08:00:00;SRVDB1797;8.68;16.00
20.04.2024 09:00:00;SRVDB1797;9.37;16.00
20.04.2024 10:00:00;SRVDB1797;10.80;16.00
20.04.2024 11:00:00;SRVDB1797;11.15;16.00
20.04.2024 12:00:00;SRVDB1797;11.12;16.00
20.04.2024 13:00:00;SRVDB1797;10.79;16.00
20.04.2024 14:00:00;SRVDB1797;10.31;16.00
20.04.2024 15:00:00;SRVDB1797;11.20;16.00
20.04.2024 16:00:00;SRVDB1797;9.98;16.00
20.04.2024 17:00:00;SRVDB1797;9.80;16.00
20.04.2024 18:00:00;SRVDB1797;10.32;16.00
20.04.2024 19:00:00;SRVDB1797;10.16;16.00
20.04.2024 20:00:00;SRVDB1797;10.05;16.00
20.04.2024 21:00:00;SRVDB1797;9.97;16.00
20.04.2024 22:00:00;SRVDB1797;13.23;16.00
20.04.2024 23:00:00;SRVDB1797;8.75;16.00
21.04.2024 00:00:00;SRVDB1797;7.25;16.00
21.04.2024 01:00:00;SRVDB1797;6.80;16.00
21.04.2024 02:00:00;SRVDB1797;6.85;16.00
21.04.2024 03:00:00;SRVDB1797;6.73;16.00
21.04.2024 04:00:00;SRVDB1797;6.62;16.00
21.04.2024 05:00:00;SRVDB1797;6.53;16.00
21.04.2024 06:00:00;SRVDB1797;6.71;16.00
21.04.2024 07:00:00;SRVDB1797;7.17;16.00
21.04.2024 08:00:00;SRVDB1797;12.72;16.00
21.04.2024 09:00:00;SRVDB1797;8.29;16.00
21.04.2024 10:00:00;SRVDB1797;9.32;16.00
21.04.2024 11:00:00;SRVDB1797;9.94;16.00
21.04.2024 12:00:00;SRVDB1797;10.14;16.00
21.04.2024 13:00:00;SRVDB1797;11.03;16.00
21.04.2024 14:00:00;SRVDB1797;10.77;16.00
21.04.2024 15:00:00;SRVDB1797;10.74;16.00
21.04.2024 16:00:00;SRVDB1797;9.93;16.00
21.04.2024 17:00:00;SRVDB1797;10.69;16.00
21.04.2024 18:00:00;SRVDB1797;10.71;16.00
21.04.2024 19:00:00;SRVDB1797;10.64;16.00
21.04.2024 20:00:00;SRVDB1797;9.97;16.00
21.04.2024 21:00:00;SRVDB1797;9.38;16.00
21.04.2024 22:00:00;SRVDB1797;26.22;16.00
21.04.2024 23:00:00;SRVDB1797;29.70;16.00
22.04.2024 00:00:00;SRVDB1797;29.06;16.00
22.04.2024 01:00:00;SRVDB1797;26.31;16.00
22.04.2024 02:00:00;SRVDB1797;20.25;16.00
22.04.2024 03:00:00;SRVDB1797;23.54;16.00
22.04.2024 04:00:00;SRVDB1797;20.04;16.00
22.04.2024 05:00:00;SRVDB1797;17.18;16.00
22.04.2024 06:00:00;SRVDB1797;13.80;16.00
22.04.2024 07:00:00;SRVDB1797;14.60;16.00
22.04.2024 08:00:00;SRVDB1797;12.95;16.00
22.04.2024 09:00:00;SRVDB1797;9.62;16.00
22.04.2024 10:00:00;SRVDB1797;12.24;16.00
22.04.2024 11:00:00;SRVDB1797;10.86;16.00
22.04.2024 12:00:00;SRVDB1797;10.96;16.00
22.04.2024 13:00:00;SRVDB1797;11.04;16.00
22.04.2024 14:00:00;SRVDB1797;11.11;16.00
22.04.2024 15:00:00;SRVDB1797;11.52;16.00
22.04.2024 16:00:00;SRVDB1797;11.16;16.00
22.04.2024 17:00:00;SRVDB1797;10.88;16.00
22.04.2024 18:00:00;SRVDB1797;11.20;16.00
22.04.2024 19:00:00;SRVDB1797;7.24;16.00
22.04.2024 20:00:00;SRVDB1797;6.28;16.00
22.04.2024 21:00:00;SRVDB1797;5.04;16.00
22.04.2024 22:00:00;SRVDB1797;35.09;16.00
22.04.2024 23:00:00;SRVDB1797;11.46;16.00
23.04.2024 00:00:00;SRVDB1797;13.29;16.00
23.04.2024 01:00:00;SRVDB1797;2.15;16.00
23.04.2024 02:00:00;SRVDB1797;1.73;16.00
23.04.2024 03:00:00;SRVDB1797;1.73;16.00
23.04.2024 04:00:00;SRVDB1797;1.86;16.00
23.04.2024 05:00:00;SRVDB1797;2.09;16.00
23.04.2024 06:00:00;SRVDB1797;2.16;16.00
23.04.2024 07:00:00;SRVDB1797;3.20;16.00
23.04.2024 08:00:00;SRVDB1797;3.94;16.00
23.04.2024 09:00:00;SRVDB1797;4.57;16.00
23.04.2024 10:00:00;SRVDB1797;5.96;16.00
23.04.2024 11:00:00;SRVDB1797;7.76;16.00
23.04.2024 12:00:00;SRVDB1797;7.96;16.00
23.04.2024 13:00:00;SRVDB1797;7.12;16.00
23.04.2024 14:00:00;SRVDB1797;7.42;16.00
23.04.2024 15:00:00;SRVDB1797;6.27;16.00
23.04.2024 16:00:00;SRVDB1797;7.06;16.00
23.04.2024 17:00:00;SRVDB1797;5.99;16.00
23.04.2024 18:00:00;SRVDB1797;6.07;16.00
23.04.2024 19:00:00;SRVDB1797;6.30;16.00
23.04.2024 20:00:00;SRVDB1797;6.13;16.00
23.04.2024 21:00:00;SRVDB1797;5.19;16.00
23.04.2024 22:00:00;SRVDB1797;18.69;16.00
23.04.2024 23:00:00;SRVDB1797;3.78;16.00
24.04.2024 00:00:00;SRVDB1797;6.00;16.00
24.04.2024 01:00:00;SRVDB1797;2.22;16.00
24.04.2024 02:00:00;SRVDB1797;1.68;16.00
24.04.2024 03:00:00;SRVDB1797;1.68;16.00
24.04.2024 04:00:00;SRVDB1797;1.58;16.00
24.04.2024 05:00:00;SRVDB1797;1.90;16.00
24.04.2024 06:00:00;SRVDB1797;2.20;16.00
24.04.2024 07:00:00;SRVDB1797;3.29;16.00
24.04.2024 08:00:00;SRVDB1797;3.84;16.00
24.04.2024 09:00:00;SRVDB1797;4.92;16.00
24.04.2024 10:00:00;SRVDB1797;5.64;16.00
24.04.2024 11:00:00;SRVDB1797;6.11;16.00
24.04.2024 12:00:00;SRVDB1797;6.64;16.00
24.04.2024 13:00:00;SRVDB1797;7.42;16.00
24.04.2024 14:00:00;SRVDB1797;7.92;16.00
24.04.2024 15:00:00;SRVDB1797;6.66;16.00
24.04.2024 16:00:00;SRVDB1797;6.55;16.00
24.04.2024 17:00:00;SRVDB1797;6.43;16.00
24.04.2024 18:00:00;SRVDB1797;7.57;16.00
24.04.2024 19:00:00;SRVDB1797;6.96;16.00
24.04.2024 20:00:00;SRVDB1797;6.15;16.00
24.04.2024 21:00:00;SRVDB1797;5.57;16.00
24.04.2024 22:00:00;SRVDB1797;8.79;16.00
24.04.2024 23:00:00;SRVDB1797;3.86;16.00
25.04.2024 00:00:00;SRVDB1797;6.38;16.00
25.04.2024 01:00:00;SRVDB1797;2.34;16.00
25.04.2024 02:00:00;SRVDB1797;2.47;16.00
25.04.2024 03:00:00;SRVDB1797;1.92;16.00
25.04.2024 04:00:00;SRVDB1797;1.86;16.00
25.04.2024 05:00:00;SRVDB1797;2.13;16.00
25.04.2024 06:00:00;SRVDB1797;2.48;16.00
25.04.2024 07:00:00;SRVDB1797;4.15;16.00
25.04.2024 08:00:00;SRVDB1797;4.33;16.00
25.04.2024 09:00:00;SRVDB1797;4.63;16.00
25.04.2024 10:00:00;SRVDB1797;5.99;16.00
25.04.2024 11:00:00;SRVDB1797;6.83;16.00
25.04.2024 12:00:00;SRVDB1797;7.18;16.00
25.04.2024 13:00:00;SRVDB1797;8.91;16.00
25.04.2024 14:00:00;SRVDB1797;7.84;16.00
25.04.2024 15:00:00;SRVDB1797;7.16;16.00
25.04.2024 16:00:00;SRVDB1797;9.08;16.00
25.04.2024 17:00:00;SRVDB1797;7.88;16.00
25.04.2024 18:00:00;SRVDB1797;7.49;16.00
25.04.2024 19:00:00;SRVDB1797;7.18;16.00
25.04.2024 20:00:00;SRVDB1797;6.42;16.00
25.04.2024 21:00:00;SRVDB1797;6.32;16.00
25.04.2024 22:00:00;SRVDB1797;9.68;16.00
25.04.2024 23:00:00;SRVDB1797;4.01;16.00
26.04.2024 00:00:00;SRVDB1797;5.51;16.00
26.04.2024 01:00:00;SRVDB1797;2.39;16.00
26.04.2024 02:00:00;SRVDB1797;1.95;16.00
26.04.2024 03:00:00;SRVDB1797;1.76;16.00
26.04.2024 04:00:00;SRVDB1797;1.90;16.00
26.04.2024 05:00:00;SRVDB1797;2.02;16.00
26.04.2024 06:00:00;SRVDB1797;2.37;16.00
26.04.2024 07:00:00;SRVDB1797;3.62;16.00
26.04.2024 08:00:00;SRVDB1797;4.25;16.00
26.04.2024 09:00:00;SRVDB1797;5.70;16.00
26.04.2024 10:00:00;SRVDB1797;8.22;16.00
26.04.2024 11:00:00;SRVDB1797;8.07;16.00
26.04.2024 12:00:00;SRVDB1797;8.80;16.00
26.04.2024 13:00:00;SRVDB1797;8.04;16.00
26.04.2024 14:00:00;SRVDB1797;10.15;16.00
26.04.2024 15:00:00;SRVDB1797;8.02;16.00
26.04.2024 16:00:00;SRVDB1797;8.53;16.00
26.04.2024 17:00:00;SRVDB1797;7.33;16.00
26.04.2024 18:00:00;SRVDB1797;7.92;16.00
26.04.2024 19:00:00;SRVDB1797;7.14;16.00
26.04.2024 20:00:00;SRVDB1797;6.62;16.00
26.04.2024 21:00:00;SRVDB1797;5.83;16.00
26.04.2024 22:00:00;SRVDB1797;9.26;16.00
26.04.2024 23:00:00;SRVDB1797;3.94;16.00
27.04.2024 00:00:00;SRVDB1797;7.28;16.00
27.04.2024 01:00:00;SRVDB1797;2.08;16.00
27.04.2024 02:00:00;SRVDB1797;2.21;16.00
27.04.2024 03:00:00;SRVDB1797;2.01;16.00
27.04.2024 04:00:00;SRVDB1797;1.98;16.00
27.04.2024 05:00:00;SRVDB1797;2.28;16.00
27.04.2024 06:00:00;SRVDB1797;2.81;16.00
27.04.2024 07:00:00;SRVDB1797;3.71;16.00
27.04.2024 08:00:00;SRVDB1797;4.37;16.00
27.04.2024 09:00:00;SRVDB1797;5.64;16.00
27.04.2024 10:00:00;SRVDB1797;6.66;16.00
27.04.2024 11:00:00;SRVDB1797;7.98;16.00
27.04.2024 12:00:00;SRVDB1797;9.49;16.00
27.04.2024 13:00:00;SRVDB1797;9.21;16.00
27.04.2024 14:00:00;SRVDB1797;9.46;16.00
27.04.2024 15:00:00;SRVDB1797;8.82;16.00
27.04.2024 16:00:00;SRVDB1797;8.09;16.00
27.04.2024 17:00:00;SRVDB1797;7.56;16.00
27.04.2024 18:00:00;SRVDB1797;7.32;16.00
27.04.2024 19:00:00;SRVDB1797;7.42;16.00
27.04.2024 20:00:00;SRVDB1797;6.35;16.00
27.04.2024 21:00:00;SRVDB1797;6.08;16.00
27.04.2024 22:00:00;SRVDB1797;9.75;16.00
27.04.2024 23:00:00;SRVDB1797;4.43;16.00
28.04.2024 00:00:00;SRVDB1797;6.28;16.00
28.04.2024 01:00:00;SRVDB1797;2.59;16.00
28.04.2024 02:00:00;SRVDB1797;2.09;16.00
28.04.2024 03:00:00;SRVDB1797;1.92;16.00
28.04.2024 04:00:00;SRVDB1797;1.93;16.00
28.04.2024 05:00:00;SRVDB1797;2.16;16.00
28.04.2024 06:00:00;SRVDB1797;2.33;16.00
28.04.2024 07:00:00;SRVDB1797;3.25;16.00
28.04.2024 08:00:00;SRVDB1797;18.28;16.00
28.04.2024 09:00:00;SRVDB1797;14.94;16.00
28.04.2024 10:00:00;SRVDB1797;12.64;16.00
28.04.2024 11:00:00;SRVDB1797;7.21;16.00
28.04.2024 12:00:00;SRVDB1797;6.57;16.00
28.04.2024 13:00:00;SRVDB1797;6.34;16.00
28.04.2024 14:00:00;SRVDB1797;6.26;16.00
28.04.2024 15:00:00;SRVDB1797;6.05;16.00
28.04.2024 16:00:00;SRVDB1797;6.11;16.00
28.04.2024 17:00:00;SRVDB1797;5.39;16.00
28.04.2024 18:00:00;SRVDB1797;5.50;16.00
28.04.2024 19:00:00;SRVDB1797;6.04;16.00
28.04.2024 20:00:00;SRVDB1797;5.53;16.00
28.04.2024 21:00:00;SRVDB1797;4.95;16.00
28.04.2024 22:00:00;SRVDB1797;37.31;16.00
28.04.2024 23:00:00;SRVDB1797;17.12;16.00
29.04.2024 00:00:00;SRVDB1797;6.02;16.00
29.04.2024 01:00:00;SRVDB1797;2.94;16.00
29.04.2024 02:00:00;SRVDB1797;2.23;16.00
29.04.2024 03:00:00;SRVDB1797;1.74;16.00
29.04.2024 04:00:00;SRVDB1797;1.98;16.00
29.04.2024 05:00:00;SRVDB1797;2.42;16.00
29.04.2024 06:00:00;SRVDB1797;2.37;16.00
29.04.2024 07:00:00;SRVDB1797;3.33;16.00
29.04.2024 08:00:00;SRVDB1797;3.62;16.00
29.04.2024 09:00:00;SRVDB1797;4.54;16.00
29.04.2024 10:00:00;SRVDB1797;5.81;16.00
29.04.2024 11:00:00;SRVDB1797;6.06;16.00
29.04.2024 12:00:00;SRVDB1797;6.54;16.00
29.04.2024 13:00:00;SRVDB1797;6.43;16.00
29.04.2024 14:00:00;SRVDB1797;7.22;16.00
29.04.2024 15:00:00;SRVDB1797;6.44;16.00
29.04.2024 16:00:00;SRVDB1797;6.41;16.00
29.04.2024 17:00:00;SRVDB1797;6.11;16.00
29.04.2024 18:00:00;SRVDB1797;6.14;16.00
29.04.2024 19:00:00;SRVDB1797;5.82;16.00
29.04.2024 20:00:00;SRVDB1797;5.75;16.00
29.04.2024 21:00:00;SRVDB1797;6.38;16.00
29.04.2024 22:00:00;SRVDB1797;8.30;16.00
29.04.2024 23:00:00;SRVDB1797;3.77;16.00
30.04.2024 00:00:00;SRVDB1797;4.41;16.00
30.04.2024 01:00:00;SRVDB1797;2.46;16.00
30.04.2024 02:00:00;SRVDB1797;2.65;16.00
30.04.2024 03:00:00;SRVDB1797;1.92;16.00
30.04.2024 04:00:00;SRVDB1797;1.98;16.00
30.04.2024 05:00:00;SRVDB1797;2.32;16.00
